Folder,File,Class,ENN_misrate,PortTest_UGT_C
12.Evil_Twin,Evil_Twin_62.csv,Evil_Twin,0.045454545454545456,
12.Evil_Twin,Evil_Twin_62.csv,Normal,0.0,
12.Evil_Twin,Evil_Twin_63.csv,Evil_Twin,0.05063291139240506,
12.Evil_Twin,Evil_Twin_63.csv,Normal,0.0,
12.Evil_Twin,Evil_Twin_64.csv,Evil_Twin,0.016129032258064516,
12.Evil_Twin,Evil_Twin_64.csv,Normal,2.0025231792057992e-05,
12.Evil_Twin,Evil_Twin_65.csv,Evil_Twin,0.02040816326530612,
12.Evil_Twin,Evil_Twin_65.csv,Normal,0.0,
12.Evil_Twin,Evil_Twin_66.csv,Evil_Twin,0.0,
12.Evil_Twin,Evil_Twin_66.csv,Normal,0.0,
12.Evil_Twin,Evil_Twin_67.csv,Evil_Twin,0.0,
12.Evil_Twin,Evil_Twin_67.csv,Normal,0.0,
12.Evil_Twin,Evil_Twin_68.csv,Evil_Twin,0.0,
12.Evil_Twin,Evil_Twin_68.csv,Normal,0.0,
12.Evil_Twin,Evil_Twin_69.csv,Evil_Twin,0.02830188679245283,
12.Evil_Twin,Evil_Twin_69.csv,Normal,4.008498015793482e-05,
12.Evil_Twin,Evil_Twin_7.csv,Normal,0.0,
12.Evil_Twin,Evil_Twin_70.csv,Evil_Twin,0.031446540880503145,
12.Evil_Twin,Evil_Twin_70.csv,Normal,0.0,
12.Evil_Twin,Evil_Twin_71.csv,Evil_Twin,0.05102040816326531,
12.Evil_Twin,Evil_Twin_71.csv,Normal,0.0,
12.Evil_Twin,Evil_Twin_72.csv,Evil_Twin,0.052083333333333336,
12.Evil_Twin,Evil_Twin_72.csv,Normal,6.011542160949022e-05,
12.Evil_Twin,Evil_Twin_73.csv,Evil_Twin,0.0891089108910891,
12.Evil_Twin,Evil_Twin_73.csv,Normal,4.0082570094394456e-05,
12.Evil_Twin,Evil_Twin_74.csv,Evil_Twin,0.06060606060606061,
12.Evil_Twin,Evil_Twin_74.csv,Normal,6.011903569066752e-05,
12.Evil_Twin,Evil_Twin_75.csv,Evil_Twin,0.0,
12.Evil_Twin,Evil_Twin_75.csv,Normal,0.0,
12.Evil_Twin,Evil_Twin_8.csv,Normal,0.0,
12.Evil_Twin,Evil_Twin_9.csv,Normal,0.0,
13.Website_spoofing,Website_spoofing_0.csv,Normal,4.000800160032006e-05,
13.Website_spoofing,Website_spoofing_0.csv,Website_spoofing,0.7,
13.Website_spoofing,Website_spoofing_1.csv,Normal,0.0,
13.Website_spoofing,Website_spoofing_1.csv,Website_spoofing,1.0,
13.Website_spoofing,Website_spoofing_10.csv,Normal,0.0,
13.Website_spoofing,Website_spoofing_10.csv,Website_spoofing,1.0,
13.Website_spoofing,Website_spoofing_11.csv,Normal,0.0,
13.Website_spoofing,Website_spoofing_11.csv,Website_spoofing,1.0,
13.Website_spoofing,Website_spoofing_12.csv,Normal,0.0,
13.Website_spoofing,Website_spoofing_12.csv,Website_spoofing,0.4666666666666667,
13.Website_spoofing,Website_spoofing_13.csv,Normal,4.001840846789523e-05,
13.Website_spoofing,Website_spoofing_13.csv,Website_spoofing,0.2608695652173913,
13.Website_spoofing,Website_spoofing_14.csv,Normal,0.0,
13.Website_spoofing,Website_spoofing_14.csv,Website_spoofing,0.65,
13.Website_spoofing,Website_spoofing_15.csv,Normal,0.0,
13.Website_spoofing,Website_spoofing_16.csv,Normal,4.0011203136878324e-05,
13.Website_spoofing,Website_spoofing_16.csv,Website_spoofing,0.8571428571428571,
13.Website_spoofing,Website_spoofing_17.csv,Normal,0.0,
13.Website_spoofing,Website_spoofing_17.csv,Website_spoofing,0.6363636363636364,
13.Website_spoofing,Website_spoofing_18.csv,Normal,4.000560078410978e-05,
13.Website_spoofing,Website_spoofing_18.csv,Website_spoofing,0.5714285714285714,
13.Website_spoofing,Website_spoofing_19.csv,Normal,0.0,
13.Website_spoofing,Website_spoofing_19.csv,Website_spoofing,0.5882352941176471,
13.Website_spoofing,Website_spoofing_2.csv,Normal,0.0,
13.Website_spoofing,Website_spoofing_2.csv,Website_spoofing,1.0,
13.Website_spoofing,Website_spoofing_20.csv,Normal,4.000960230455309e-05,
13.Website_spoofing,Website_spoofing_20.csv,Website_spoofing,0.5454545454545454,
13.Website_spoofing,Website_spoofing_21.csv,Normal,2.0004400968213005e-05,
13.Website_spoofing,Website_spoofing_21.csv,Website_spoofing,0.7272727272727273,
13.Website_spoofing,Website_spoofing_22.csv,Normal,0.00017356967737736217,
13.Website_spoofing,Website_spoofing_22.csv,Website_spoofing,0.008186236889229983,
13.Website_spoofing,Website_spoofing_23.csv,Normal,0.0007900400468575476,
13.Website_spoofing,Website_spoofing_23.csv,Website_spoofing,0.002106688736739147,
13.Website_spoofing,Website_spoofing_24.csv,Normal,0.0006362456417173542,
13.Website_spoofing,Website_spoofing_24.csv,Website_spoofing,0.002148528724894909,
13.Website_spoofing,Website_spoofing_25.csv,Normal,0.0008123256884460209,
13.Website_spoofing,Website_spoofing_25.csv,Website_spoofing,0.0023720254036269034,
13.Website_spoofing,Website_spoofing_26.csv,Normal,0.00045815516188149055,
13.Website_spoofing,Website_spoofing_26.csv,Website_spoofing,0.002520537714712472,
13.Website_spoofing,Website_spoofing_27.csv,Normal,0.00023659305993690852,
13.Website_spoofing,Website_spoofing_27.csv,Website_spoofing,0.003930094489505811,
13.Website_spoofing,Website_spoofing_28.csv,Normal,0.0007951164460859751,
13.Website_spoofing,Website_spoofing_28.csv,Website_spoofing,0.006992371957864148,
13.Website_spoofing,Website_spoofing_29.csv,Normal,0.001026045777426993,
13.Website_spoofing,Website_spoofing_29.csv,Website_spoofing,0.0019182652210175146,
13.Website_spoofing,Website_spoofing_3.csv,Normal,0.0,
13.Website_spoofing,Website_spoofing_3.csv,Website_spoofing,1.0,
13.Website_spoofing,Website_spoofing_30.csv,Normal,0.0007092557880338416,
13.Website_spoofing,Website_spoofing_30.csv,Website_spoofing,0.0025660520813533547,
13.Website_spoofing,Website_spoofing_31.csv,Normal,0.0010796804145972792,
13.Website_spoofing,Website_spoofing_31.csv,Website_spoofing,0.0010809141445336627,
13.Website_spoofing,Website_spoofing_32.csv,Normal,0.0006515815661651463,
13.Website_spoofing,Website_spoofing_32.csv,Website_spoofing,0.0011086474501108647,
13.Website_spoofing,Website_spoofing_33.csv,Normal,0.0007624441781940966,
13.Website_spoofing,Website_spoofing_33.csv,Website_spoofing,0.0018830973184694184,
13.Website_spoofing,Website_spoofing_34.csv,Normal,0.0014575559701492538,
13.Website_spoofing,Website_spoofing_34.csv,Website_spoofing,0.00191131498470948,
13.Website_spoofing,Website_spoofing_35.csv,Normal,0.0007311174849558517,
13.Website_spoofing,Website_spoofing_35.csv,Website_spoofing,0.0009004017176894307,
13.Website_spoofing,Website_spoofing_36.csv,Normal,0.00026899074671831287,
13.Website_spoofing,Website_spoofing_36.csv,Website_spoofing,0.001091703056768559,
13.Website_spoofing,Website_spoofing_37.csv,Normal,0.0009737888501176661,
13.Website_spoofing,Website_spoofing_37.csv,Website_spoofing,0.0009208809761338347,
13.Website_spoofing,Website_spoofing_38.csv,Normal,0.00038533665579160994,
13.Website_spoofing,Website_spoofing_38.csv,Website_spoofing,0.001896505012191818,
13.Website_spoofing,Website_spoofing_39.csv,Normal,0.0009629899536723752,
13.Website_spoofing,Website_spoofing_39.csv,Website_spoofing,0.004492052522460262,
13.Website_spoofing,Website_spoofing_4.csv,Normal,6.002400960384154e-05,
13.Website_spoofing,Website_spoofing_4.csv,Website_spoofing,0.7222222222222222,
13.Website_spoofing,Website_spoofing_40.csv,Normal,0.0005858230814294083,
13.Website_spoofing,Website_spoofing_40.csv,Website_spoofing,0.0020086774867427285,
13.Website_spoofing,Website_spoofing_41.csv,Normal,0.0005155198610809638,
13.Website_spoofing,Website_spoofing_41.csv,Website_spoofing,0.003575776019476567,
13.Website_spoofing,Website_spoofing_42.csv,Normal,0.0011064223960477564,
13.Website_spoofing,Website_spoofing_42.csv,Website_spoofing,0.00475933908045977,
13.Website_spoofing,Website_spoofing_43.csv,Normal,0.0008047508047508048,
13.Website_spoofing,Website_spoofing_43.csv,Website_spoofing,0.0007161271841879118,
13.Website_spoofing,Website_spoofing_44.csv,Normal,0.0008396791846425573,
13.Website_spoofing,Website_spoofing_44.csv,Website_spoofing,0.001228739571881265,
13.Website_spoofing,Website_spoofing_45.csv,Normal,0.00046759819562108043,
13.Website_spoofing,Website_spoofing_45.csv,Website_spoofing,0.000732922896511287,
13.Website_spoofing,Website_spoofing_46.csv,Normal,0.00042252330920255766,
13.Website_spoofing,Website_spoofing_46.csv,Website_spoofing,0.0008966135595558315,
13.Website_spoofing,Website_spoofing_47.csv,Normal,0.0005795341649188652,
13.Website_spoofing,Website_spoofing_47.csv,Website_spoofing,0.0015257192676547515,
13.Website_spoofing,Website_spoofing_48.csv,Normal,0.00133090298874519,
13.Website_spoofing,Website_spoofing_48.csv,Website_spoofing,0.0005182354084342813,
13.Website_spoofing,Website_spoofing_49.csv,Normal,0.0007506255212677231,
13.Website_spoofing,Website_spoofing_49.csv,Website_spoofing,0.001639344262295082,
13.Website_spoofing,Website_spoofing_5.csv,Normal,0.0,
13.Website_spoofing,Website_spoofing_5.csv,Website_spoofing,0.5714285714285714,
13.Website_spoofing,Website_spoofing_50.csv,Normal,0.0008410885313508967,
13.Website_spoofing,Website_spoofing_50.csv,Website_spoofing,0.0032722015067346475,
13.Website_spoofing,Website_spoofing_51.csv,Normal,0.001032222067233924,
13.Website_spoofing,Website_spoofing_51.csv,Website_spoofing,0.001412928293889085,
13.Website_spoofing,Website_spoofing_52.csv,Normal,0.0007726597325408618,
13.Website_spoofing,Website_spoofing_52.csv,Website_spoofing,0.0008562691131498471,
13.Website_spoofing,Website_spoofing_53.csv,Normal,0.00022811953463614933,
13.Website_spoofing,Website_spoofing_53.csv,Website_spoofing,0.0009204712812960235,
13.Website_spoofing,Website_spoofing_6.csv,Normal,0.0,
13.Website_spoofing,Website_spoofing_6.csv,Website_spoofing,1.0,
13.Website_spoofing,Website_spoofing_7.csv,Normal,6.003602161296778e-05,
13.Website_spoofing,Website_spoofing_7.csv,Website_spoofing,0.43333333333333335,
13.Website_spoofing,Website_spoofing_8.csv,Normal,0.0,
13.Website_spoofing,Website_spoofing_9.csv,Normal,0.0,
13.Website_spoofing,Website_spoofing_9.csv,Website_spoofing,1.0,
2.Disas,Disas_0.csv,Normal,0.0,
2.Disas,Disas_1.csv,Normal,0.0,
2.Disas,Disas_10.csv,Normal,0.0,
2.Disas,Disas_11.csv,Normal,0.0,
2.Disas,Disas_12.csv,Normal,0.0,
2.Disas,Disas_13.csv,Normal,0.0,
2.Disas,Disas_14.csv,Normal,0.0,
2.Disas,Disas_15.csv,Normal,0.0,
2.Disas,Disas_16.csv,Normal,0.0,
2.Disas,Disas_17.csv,Normal,0.0,
2.Disas,Disas_18.csv,Normal,0.0,
2.Disas,Disas_19.csv,Normal,0.0,
2.Disas,Disas_2.csv,Normal,0.0,
2.Disas,Disas_20.csv,Normal,0.0,
2.Disas,Disas_21.csv,Normal,0.0,
2.Disas,Disas_22.csv,Normal,0.0,
2.Disas,Disas_23.csv,Normal,0.0,
2.Disas,Disas_24.csv,Normal,0.0,
2.Disas,Disas_25.csv,Normal,0.0,
2.Disas,Disas_26.csv,Normal,0.0,
2.Disas,Disas_27.csv,Normal,0.0,
2.Disas,Disas_28.csv,Disas,0.00047192071731949034,
2.Disas,Disas_28.csv,Normal,8.354044401745996e-05,
2.Disas,Disas_29.csv,Disas,0.0013404825737265416,
2.Disas,Disas_29.csv,Normal,0.0001046879252946965,
2.Disas,Disas_3.csv,Normal,0.0,
2.Disas,Disas_30.csv,Disas,0.0,
2.Disas,Disas_30.csv,Normal,4.31238949501919e-05,
2.Disas,Disas_31.csv,Disas,0.0,
2.Disas,Disas_31.csv,Normal,0.00031934306569343066,
2.Disas,Disas_32.csv,Disas,0.0012610340479192938,
2.Disas,Disas_32.csv,Normal,0.0,
2.Disas,Disas_33.csv,Disas,0.0,
2.Disas,Disas_33.csv,Normal,0.0,
2.Disas,Disas_34.csv,Disas,0.0,
2.Disas,Disas_34.csv,Normal,0.00010216069877917965,
2.Disas,Disas_35.csv,Disas,0.0,
2.Disas,Disas_35.csv,Normal,0.00014018691588785047,
2.Disas,Disas_36.csv,Disas,0.0,
2.Disas,Disas_36.csv,Normal,0.0001452854859799506,
2.Disas,Disas_37.csv,Disas,0.00010385294423096895,
2.Disas,Disas_37.csv,Normal,0.00019816204701394565,
2.Disas,Disas_38.csv,Disas,0.0,
2.Disas,Disas_38.csv,Normal,0.00019635756712974326,
2.Disas,Disas_39.csv,Disas,0.0002827654460624912,
2.Disas,Disas_39.csv,Normal,0.00018636289514757613,
2.Disas,Disas_4.csv,Normal,0.0,
2.Disas,Disas_40.csv,Disas,0.0,
2.Disas,Disas_40.csv,Normal,7.805791897588011e-05,
2.Disas,Disas_5.csv,Normal,0.0,
2.Disas,Disas_6.csv,Normal,0.0,
2.Disas,Disas_7.csv,Normal,0.0,
2.Disas,Disas_8.csv,Normal,0.0,
2.Disas,Disas_9.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_0.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_1.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_10.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_11.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_12.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_13.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_14.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_15.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_16.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_17.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_18.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_19.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_2.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_20.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_21.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_22.csv,(Re)Assoc,0.0,
3.(Re)Assoc,(Re)Assoc_22.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_24.csv,(Re)Assoc,0.0013175230566534915,
3.(Re)Assoc,(Re)Assoc_24.csv,Normal,2.030827968562783e-05,
3.(Re)Assoc,(Re)Assoc_25.csv,(Re)Assoc,0.001996007984031936,
3.(Re)Assoc,(Re)Assoc_25.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_26.csv,(Re)Assoc,0.0,
3.(Re)Assoc,(Re)Assoc_26.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_27.csv,(Re)Assoc,0.002702702702702703,
3.(Re)Assoc,(Re)Assoc_27.csv,Normal,2.014910336490026e-05,
3.(Re)Assoc,(Re)Assoc_28.csv,(Re)Assoc,0.0,
3.(Re)Assoc,(Re)Assoc_28.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_29.csv,(Re)Assoc,0.0,
3.(Re)Assoc,(Re)Assoc_29.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_3.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_30.csv,(Re)Assoc,0.0,
3.(Re)Assoc,(Re)Assoc_30.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_31.csv,(Re)Assoc,0.0028328611898017,
3.(Re)Assoc,(Re)Assoc_31.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_32.csv,(Re)Assoc,0.0,
3.(Re)Assoc,(Re)Assoc_32.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_33.csv,(Re)Assoc,0.00847457627118644,
3.(Re)Assoc,(Re)Assoc_33.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_34.csv,(Re)Assoc,0.0,
3.(Re)Assoc,(Re)Assoc_34.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_35.csv,(Re)Assoc,0.0,
3.(Re)Assoc,(Re)Assoc_35.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_36.csv,(Re)Assoc,0.0,
3.(Re)Assoc,(Re)Assoc_36.csv,Normal,2.2849830911251256e-05,
3.(Re)Assoc,(Re)Assoc_4.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_5.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_6.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_7.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_8.csv,Normal,0.0,
3.(Re)Assoc,(Re)Assoc_9.csv,Normal,0.0,
4.Rogue_AP,RogueAP_0.csv,Normal,0.0,
4.Rogue_AP,RogueAP_1.csv,Normal,0.0,
4.Rogue_AP,RogueAP_10.csv,Normal,0.0,
4.Rogue_AP,RogueAP_11.csv,Normal,0.0,
4.Rogue_AP,RogueAP_12.csv,Normal,0.0,
4.Rogue_AP,RogueAP_13.csv,Normal,0.0,
4.Rogue_AP,RogueAP_14.csv,Normal,0.0,
4.Rogue_AP,RogueAP_15.csv,Normal,0.0,
4.Rogue_AP,RogueAP_16.csv,Normal,0.0,
4.Rogue_AP,RogueAP_17.csv,Normal,0.0,
4.Rogue_AP,RogueAP_18.csv,Normal,0.0,
4.Rogue_AP,RogueAP_19.csv,Normal,0.0,
4.Rogue_AP,RogueAP_2.csv,Normal,0.0,
4.Rogue_AP,RogueAP_20.csv,Normal,0.0,
4.Rogue_AP,RogueAP_21.csv,Normal,0.0,
4.Rogue_AP,RogueAP_22.csv,Normal,0.0,
4.Rogue_AP,RogueAP_23.csv,Normal,0.0,
4.Rogue_AP,RogueAP_23.csv,RogueAP,1.0,
4.Rogue_AP,RogueAP_24.csv,Normal,0.0,
4.Rogue_AP,RogueAP_24.csv,RogueAP,0.0,
4.Rogue_AP,RogueAP_25.csv,Normal,4.006651040727608e-05,
4.Rogue_AP,RogueAP_25.csv,RogueAP,0.0,
4.Rogue_AP,RogueAP_26.csv,Normal,0.0,
4.Rogue_AP,RogueAP_26.csv,RogueAP,0.0,
4.Rogue_AP,RogueAP_27.csv,Normal,0.0,
4.Rogue_AP,RogueAP_27.csv,RogueAP,0.0,
4.Rogue_AP,RogueAP_28.csv,Normal,0.0,
4.Rogue_AP,RogueAP_28.csv,RogueAP,0.0,
4.Rogue_AP,RogueAP_29.csv,Normal,0.0,
4.Rogue_AP,RogueAP_29.csv,RogueAP,0.0,
4.Rogue_AP,RogueAP_3.csv,Normal,0.0,
4.Rogue_AP,RogueAP_30.csv,Normal,4.00456520433294e-05,
4.Rogue_AP,RogueAP_30.csv,RogueAP,0.0,
4.Rogue_AP,RogueAP_31.csv,Normal,0.0,
4.Rogue_AP,RogueAP_31.csv,RogueAP,0.0,
4.Rogue_AP,RogueAP_32.csv,Normal,0.0,
4.Rogue_AP,RogueAP_32.csv,RogueAP,0.0,
4.Rogue_AP,RogueAP_33.csv,Normal,0.0,
4.Rogue_AP,RogueAP_33.csv,RogueAP,0.0,
4.Rogue_AP,RogueAP_34.csv,Normal,0.0,
4.Rogue_AP,RogueAP_34.csv,RogueAP,0.0,
4.Rogue_AP,RogueAP_35.csv,Normal,0.0,
4.Rogue_AP,RogueAP_35.csv,RogueAP,0.0,
4.Rogue_AP,RogueAP_36.csv,Normal,0.0,
4.Rogue_AP,RogueAP_36.csv,RogueAP,0.0,
4.Rogue_AP,RogueAP_37.csv,Normal,0.0,
4.Rogue_AP,RogueAP_37.csv,RogueAP,0.0,
4.Rogue_AP,RogueAP_38.csv,Normal,0.0,
4.Rogue_AP,RogueAP_38.csv,RogueAP,0.0,
4.Rogue_AP,RogueAP_39.csv,Normal,0.0,
4.Rogue_AP,RogueAP_39.csv,RogueAP,0.0,
4.Rogue_AP,RogueAP_4.csv,Normal,0.0,
4.Rogue_AP,RogueAP_5.csv,Normal,0.0,
4.Rogue_AP,RogueAP_6.csv,Normal,0.0,
4.Rogue_AP,RogueAP_7.csv,Normal,0.0,
4.Rogue_AP,RogueAP_8.csv,Normal,0.0,
4.Rogue_AP,RogueAP_9.csv,Normal,0.0,
5.Krack,Krack_0.csv,Normal,0.0,
5.Krack,Krack_1.csv,Normal,0.0,
5.Krack,Krack_10.csv,Normal,0.0,
5.Krack,Krack_11.csv,Normal,0.0,
5.Krack,Krack_12.csv,Normal,0.0,
5.Krack,Krack_13.csv,Normal,0.0,
5.Krack,Krack_14.csv,Normal,0.0,
5.Krack,Krack_15.csv,Normal,0.0,
5.Krack,Krack_16.csv,Normal,0.0,
5.Krack,Krack_17.csv,Normal,0.0,
5.Krack,Krack_18.csv,Normal,0.0,
5.Krack,Krack_19.csv,Normal,0.0,
5.Krack,Krack_2.csv,Normal,0.0,
5.Krack,Krack_20.csv,Normal,0.0,
5.Krack,Krack_21.csv,Normal,0.0,
5.Krack,Krack_22.csv,Normal,0.0,
5.Krack,Krack_23.csv,Normal,0.0,
5.Krack,Krack_24.csv,Normal,0.0,
5.Krack,Krack_25.csv,Krack,0.0,
5.Krack,Krack_25.csv,Normal,0.0,
5.Krack,Krack_26.csv,Krack,0.0,
5.Krack,Krack_26.csv,Normal,2.9710618575078734e-05,
5.Krack,Krack_27.csv,Krack,6.246486351427322e-05,
5.Krack,Krack_27.csv,Normal,0.0,
5.Krack,Krack_28.csv,Krack,0.00037544584193730055,
5.Krack,Krack_28.csv,Normal,0.0,
5.Krack,Krack_3.csv,Normal,0.0,
5.Krack,Krack_4.csv,Normal,0.0,
5.Krack,Krack_5.csv,Normal,0.0,
5.Krack,Krack_6.csv,Normal,0.0,
5.Krack,Krack_7.csv,Normal,0.0,
5.Krack,Krack_8.csv,Normal,0.0,
5.Krack,Krack_9.csv,Normal,0.0,
6.Kr00k,Kr00k_0.csv,Normal,0.0,
6.Kr00k,Kr00k_1.csv,Normal,0.0,
6.Kr00k,Kr00k_10.csv,Normal,0.0,
6.Kr00k,Kr00k_11.csv,Normal,0.0,
6.Kr00k,Kr00k_12.csv,Normal,0.0,
6.Kr00k,Kr00k_13.csv,Normal,0.0,
6.Kr00k,Kr00k_14.csv,Normal,0.0,
6.Kr00k,Kr00k_15.csv,Normal,0.0,
6.Kr00k,Kr00k_16.csv,Normal,0.0,
6.Kr00k,Kr00k_17.csv,Normal,0.0,
6.Kr00k,Kr00k_18.csv,Normal,0.0,
6.Kr00k,Kr00k_19.csv,Normal,0.0,
6.Kr00k,Kr00k_2.csv,Normal,0.0,
6.Kr00k,Kr00k_20.csv,Normal,0.0,
6.Kr00k,Kr00k_21.csv,Normal,0.0,
6.Kr00k,Kr00k_22.csv,Normal,0.0,
6.Kr00k,Kr00k_23.csv,Normal,0.0,
6.Kr00k,Kr00k_24.csv,Normal,0.0,
6.Kr00k,Kr00k_25.csv,Normal,0.0,
6.Kr00k,Kr00k_26.csv,Normal,0.0,
6.Kr00k,Kr00k_27.csv,Normal,0.0,
6.Kr00k,Kr00k_28.csv,Normal,0.0,
6.Kr00k,Kr00k_29.csv,Normal,0.0,
6.Kr00k,Kr00k_3.csv,Normal,0.0,
6.Kr00k,Kr00k_30.csv,Normal,0.0,
6.Kr00k,Kr00k_31.csv,Kr00k,0.0,
6.Kr00k,Kr00k_31.csv,Normal,0.0,
6.Kr00k,Kr00k_32.csv,Kr00k,0.0,
6.Kr00k,Kr00k_32.csv,Normal,0.0,
6.Kr00k,Kr00k_33.csv,Kr00k,0.0,
6.Kr00k,Kr00k_33.csv,Normal,0.0,
6.Kr00k,Kr00k_34.csv,Kr00k,0.0,
6.Kr00k,Kr00k_34.csv,Normal,0.00012879958784131891,
6.Kr00k,Kr00k_35.csv,Kr00K,0.0,
6.Kr00k,Kr00k_35.csv,Normal,0.00020283975659229209,
6.Kr00k,Kr00k_36.csv,Kr00k,0.0,
6.Kr00k,Kr00k_36.csv,Normal,0.0001428027418126428,
6.Kr00k,Kr00k_37.csv,Kr00k,0.0,
6.Kr00k,Kr00k_37.csv,Normal,5.05382321726386e-05,
6.Kr00k,Kr00k_38.csv,Kr00k,0.0,
6.Kr00k,Kr00k_38.csv,Normal,7.499812504687383e-05,
6.Kr00k,Kr00k_39.csv,Kr00k,0.0,
6.Kr00k,Kr00k_39.csv,Normal,7.654428086648125e-05,
6.Kr00k,Kr00k_4.csv,Normal,0.0,
6.Kr00k,Kr00k_40.csv,Kr00k,0.0,
6.Kr00k,Kr00k_40.csv,Normal,0.0,
6.Kr00k,Kr00k_41.csv,Kr00k,0.0,
6.Kr00k,Kr00k_41.csv,Normal,2.470844040324175e-05,
6.Kr00k,Kr00k_42.csv,Kr00k,0.0,
6.Kr00k,Kr00k_42.csv,Normal,0.0,
6.Kr00k,Kr00k_43.csv,Kr00k,0.0,
6.Kr00k,Kr00k_43.csv,Normal,0.0,
6.Kr00k,Kr00k_44.csv,Kr00k,0.0,
6.Kr00k,Kr00k_44.csv,Normal,0.0,
6.Kr00k,Kr00k_45.csv,Kr00k,0.0,
6.Kr00k,Kr00k_45.csv,Normal,6.643194047698133e-05,
6.Kr00k,Kr00k_46.csv,Kr00k,0.0,
6.Kr00k,Kr00k_46.csv,Normal,2.175000543750136e-05,
6.Kr00k,Kr00k_47.csv,Kr00k,0.0,
6.Kr00k,Kr00k_47.csv,Normal,0.0,
6.Kr00k,Kr00k_48.csv,Kr00k,0.0,
6.Kr00k,Kr00k_48.csv,Normal,0.0,
6.Kr00k,Kr00k_49.csv,Kr00k,0.0,
6.Kr00k,Kr00k_49.csv,Normal,0.0,
6.Kr00k,Kr00k_5.csv,Normal,0.0,
6.Kr00k,Kr00k_50.csv,Kr00k,0.0,
6.Kr00k,Kr00k_50.csv,Normal,0.00011500069000414002,
6.Kr00k,Kr00k_51.csv,Kr00k,0.0,
6.Kr00k,Kr00k_51.csv,Normal,0.0,
6.Kr00k,Kr00k_52.csv,Kr00k,0.0001383508577753182,
6.Kr00k,Kr00k_52.csv,Normal,7.014098337658694e-05,
6.Kr00k,Kr00k_53.csv,Kr00k,0.0,
6.Kr00k,Kr00k_53.csv,Normal,0.0,
6.Kr00k,Kr00k_54.csv,Kr00k,0.0,
6.Kr00k,Kr00k_54.csv,Normal,0.00015127067365873335,
6.Kr00k,Kr00k_55.csv,Kr00k,0.0,
6.Kr00k,Kr00k_55.csv,Normal,0.0,
6.Kr00k,Kr00k_56.csv,Kr00k,0.0,
6.Kr00k,Kr00k_56.csv,Normal,2.234986478331806e-05,
6.Kr00k,Kr00k_57.csv,Kr00k,0.0002552974214960429,
6.Kr00k,Kr00k_57.csv,Normal,4.34008940584176e-05,
6.Kr00k,Kr00k_58.csv,Normal,0.0,
6.Kr00k,Kr00k_6.csv,Normal,0.0,
6.Kr00k,Kr00k_7.csv,Normal,0.0,
6.Kr00k,Kr00k_8.csv,Normal,0.0,
6.Kr00k,Kr00k_9.csv,Normal,0.0,
7.SSH,SSH_0.csv,Normal,0.0,
7.SSH,SSH_1.csv,Normal,0.0,
7.SSH,SSH_10.csv,Normal,0.0,
7.SSH,SSH_11.csv,Normal,0.0,
7.SSH,SSH_12.csv,Normal,0.0,
7.SSH,SSH_13.csv,Normal,0.0,
7.SSH,SSH_14.csv,Normal,0.0,
7.SSH,SSH_15.csv,Normal,0.0,
7.SSH,SSH_16.csv,Normal,0.0,
7.SSH,SSH_17.csv,Normal,0.0,
7.SSH,SSH_18.csv,Normal,0.0,
7.SSH,SSH_19.csv,Normal,0.0,
7.SSH,SSH_2.csv,Normal,0.0,
7.SSH,SSH_20.csv,Normal,0.0,
